Date,Time,Lock Option,Number of Threads,No. of Links Visited
2022-28-05,10.08.08AM,Semaphorelock,55,27527
2022-28-05,10.08.12AM,Semaphorelock,55,28070
2022-28-05,10.08.16AM,Semaphorelock,55,27798
2022-28-05,10.08.19AM,Semaphorelock,55,27712
2022-28-05,10.08.23AM,Semaphorelock,55,27380
2022-28-05,10.08.27AM,Semaphorelock,55,27917
2022-28-05,10.08.30AM,Semaphorelock,55,27734
2022-28-05,10.08.34AM,Semaphorelock,55,27570
2022-28-05,10.08.38AM,Semaphorelock,55,27762
2022-28-05,10.08.42AM,Semaphorelock,55,27776
2022-28-05,10.08.45AM,Semaphorelock,55,27063
2022-28-05,10.08.49AM,Semaphorelock,55,27313
2022-28-05,10.08.53AM,Semaphorelock,55,27198
2022-28-05,10.08.56AM,Semaphorelock,55,27936
2022-28-05,10.09.00AM,Semaphorelock,55,27504
2022-28-05,10.09.04AM,Semaphorelock,55,27509
2022-28-05,10.09.08AM,Semaphorelock,55,27560
2022-28-05,10.09.11AM,Semaphorelock,55,27897
2022-28-05,10.10.57AM,Lockfree,57,2029
2022-28-05,10.11.01AM,Lockfree,57,2161
2022-28-05,10.11.05AM,Lockfree,57,2088
2022-28-05,10.11.09AM,Lockfree,57,2273
2022-28-05,10.11.13AM,Lockfree,57,2075
2022-28-05,10.11.17AM,Lockfree,57,2080
2022-28-05,10.11.21AM,Lockfree,57,2184
2022-28-05,10.11.24AM,Lockfree,57,2189
2022-28-05,10.11.28AM,Lockfree,57,2087
2022-28-05,10.11.32AM,Lockfree,57,2095
2022-28-05,10.11.36AM,Lockfree,57,2121
2022-28-05,10.11.40AM,Lockfree,57,2280
2022-28-05,10.11.44AM,Lockfree,57,2103
2022-28-05,10.11.48AM,Lockfree,57,2100
2022-28-05,10.11.52AM,Lockfree,57,2180
2022-28-05,10.11.56AM,Lockfree,57,2090
2022-28-05,10.12.00AM,Lockfree,57,2183
2022-28-05,10.12.03AM,Lockfree,57,2171
2022-28-05,10.12.07AM,Lockfree,57,2095
2022-28-05,10.12.11AM,Lockfree,57,2100
2022-28-05,10.12.15AM,Lockfree,57,1924
2022-28-05,10.12.19AM,Semaphorelock,58,27128
2022-28-05,10.12.23AM,Semaphorelock,58,27672
2022-28-05,10.12.26AM,Semaphorelock,58,27609
2022-28-05,10.12.30AM,Semaphorelock,58,27613
2022-28-05,10.12.34AM,Semaphorelock,58,27665
2022-28-05,10.12.38AM,Semaphorelock,58,26922
2022-28-05,10.12.41AM,Semaphorelock,58,27942
2022-28-05,10.12.45AM,Semaphorelock,58,27694
2022-28-05,10.12.49AM,Semaphorelock,58,27466
2022-28-05,10.12.53AM,Semaphorelock,58,27712
2022-28-05,10.12.56AM,Semaphorelock,58,27412
2022-28-05,10.13.00AM,Semaphorelock,58,27669
2022-28-05,10.13.04AM,Semaphorelock,58,27387
2022-28-05,10.13.07AM,Semaphorelock,58,27304
2022-28-05,10.13.11AM,Semaphorelock,58,27155
2022-28-05,10.13.15AM,Semaphorelock,58,27439
2022-28-05,10.13.18AM,Semaphorelock,58,27385
2022-28-05,10.13.22AM,Semaphorelock,58,28149
2022-28-05,10.13.26AM,Semaphorelock,58,27609
2022-28-05,10.13.29AM,Semaphorelock,58,27279
2022-28-05,10.13.33AM,Semaphorelock,58,26798
2022-28-05,10.15.20AM,Lockfree,60,2058
2022-28-05,10.15.24AM,Lockfree,60,1846
2022-28-05,10.15.27AM,Lockfree,60,2084
2022-28-05,10.15.31AM,Lockfree,60,2172
2022-28-05,10.15.35AM,Lockfree,60,1999
2022-28-05,10.15.39AM,Lockfree,60,2044
2022-28-05,10.15.43AM,Lockfree,60,2387
2022-28-05,10.15.47AM,Lockfree,60,1970
2022-28-05,10.15.51AM,Lockfree,60,2115
2022-28-05,10.15.55AM,Lockfree,60,2148
2022-28-05,10.15.59AM,Lockfree,60,2041
2022-28-05,10.16.03AM,Lockfree,60,2120
2022-28-05,10.16.06AM,Lockfree,60,2097
2022-28-05,10.16.10AM,Lockfree,60,1979
2022-28-05,10.16.14AM,Lockfree,60,2064
2022-28-05,10.16.18AM,Lockfree,60,2048
2022-28-05,10.16.22AM,Lockfree,60,2314
2022-28-05,10.16.26AM,Lockfree,60,2131
2022-28-05,10.16.30AM,Lockfree,60,1912
2022-28-05,10.16.34AM,Lockfree,60,1958
2022-28-05,10.16.38AM,Lockfree,60,2142
2022-28-05,10.16.41AM,Semaphorelock,61,27563
2022-28-05,10.16.45AM,Semaphorelock,61,27250
2022-28-05,10.16.49AM,Semaphorelock,61,27146
2022-28-05,10.16.53AM,Semaphorelock,61,27412
2022-28-05,10.16.56AM,Semaphorelock,61,27341
2022-28-05,10.17.00AM,Semaphorelock,61,27160
2022-28-05,10.17.04AM,Semaphorelock,61,27301
2022-28-05,10.17.07AM,Semaphorelock,61,27430
2022-28-05,10.17.11AM,Semaphorelock,61,27531
2022-28-05,10.17.15AM,Semaphorelock,61,27230
2022-28-05,10.17.18AM,Semaphorelock,61,27224
2022-28-05,10.17.22AM,Semaphorelock,61,27419
2022-28-05,10.17.26AM,Semaphorelock,61,27312
2022-28-05,10.17.29AM,Semaphorelock,61,27248
2022-28-05,10.17.33AM,Semaphorelock,61,26190
2022-28-05,10.17.37AM,Semaphorelock,61,27174
2022-28-05,10.17.40AM,Semaphorelock,61,27510
2022-28-05,10.17.44AM,Semaphorelock,61,27383
2022-28-05,10.17.48AM,Semaphorelock,61,27049
2022-28-05,10.17.52AM,Semaphorelock,61,27353
2022-28-05,10.17.55AM,Semaphorelock,61,27992
2022-28-05,10.19.42AM,Lockfree,63,1968
2022-28-05,10.19.46AM,Lockfree,63,2064
2022-28-05,10.19.50AM,Lockfree,63,1758
2022-28-05,10.19.54AM,Lockfree,63,1907
2022-28-05,10.19.58AM,Lockfree,63,1918
2022-28-05,10.20.02AM,Lockfree,63,1997
2022-28-05,10.20.06AM,Lockfree,63,1947
2022-28-05,10.20.10AM,Lockfree,63,1827
2022-28-05,10.20.14AM,Lockfree,63,1878
2022-28-05,10.20.18AM,Lockfree,63,2033
2022-28-05,10.20.21AM,Lockfree,63,1878
2022-28-05,10.20.25AM,Lockfree,63,1965
2022-28-05,10.20.29AM,Lockfree,63,2011
2022-28-05,10.20.33AM,Lockfree,63,2070
2022-28-05,10.20.37AM,Lockfree,63,2056
2022-28-05,10.20.41AM,Lockfree,63,2103
2022-28-05,10.20.45AM,Lockfree,63,2037
2022-28-05,10.20.49AM,Lockfree,63,1993
2022-28-05,10.20.53AM,Lockfree,63,1780
2022-28-05,10.20.57AM,Lockfree,63,2126
2022-28-05,10.21.01AM,Lockfree,63,1947
2022-28-05,10.21.04AM,Semaphorelock,64,26687
2022-28-05,10.21.08AM,Semaphorelock,64,26997
2022-28-05,10.21.12AM,Semaphorelock,64,27656
2022-28-05,10.21.16AM,Semaphorelock,64,27770
2022-28-05,10.21.19AM,Semaphorelock,64,26793
2022-28-05,10.21.23AM,Semaphorelock,64,27145
2022-28-05,10.21.27AM,Semaphorelock,64,27537
2022-28-05,10.21.30AM,Semaphorelock,64,27511
2022-28-05,10.21.34AM,Semaphorelock,64,26181
2022-28-05,10.21.38AM,Semaphorelock,64,27246
2022-28-05,10.21.42AM,Semaphorelock,64,27657
2022-28-05,10.21.45AM,Semaphorelock,64,27499
2022-28-05,10.21.49AM,Semaphorelock,64,27380
2022-28-05,10.21.53AM,Semaphorelock,64,27686
2022-28-05,10.21.57AM,Semaphorelock,64,27558
2022-28-05,10.22.00AM,Semaphorelock,64,27448
2022-28-05,10.22.04AM,Semaphorelock,64,27684
2022-28-05,10.22.08AM,Semaphorelock,64,27435
2022-28-05,10.22.11AM,Semaphorelock,64,27333
2022-28-05,10.22.15AM,Semaphorelock,64,27433
2022-28-05,10.22.19AM,Semaphorelock,64,27310
2022-28-05,10.24.05AM,Lockfree,66,1645
2022-28-05,10.24.09AM,Lockfree,66,1761
2022-28-05,10.24.13AM,Lockfree,66,2043
2022-28-05,10.24.17AM,Lockfree,66,2092
2022-28-05,10.24.21AM,Lockfree,66,1800
2022-28-05,10.24.25AM,Lockfree,66,1957
2022-28-05,10.24.29AM,Lockfree,66,1798
2022-28-05,10.24.33AM,Lockfree,66,1933
2022-28-05,10.24.37AM,Lockfree,66,1943
2022-28-05,10.24.40AM,Lockfree,66,1934
2022-28-05,10.24.44AM,Lockfree,66,1917
2022-28-05,10.24.48AM,Lockfree,66,1793
2022-28-05,10.24.52AM,Lockfree,66,1844
2022-28-05,10.24.56AM,Lockfree,66,1810
2022-28-05,10.25.00AM,Lockfree,66,2005
2022-28-05,10.25.04AM,Lockfree,66,2084
2022-28-05,10.25.08AM,Lockfree,66,1941
2022-28-05,10.25.12AM,Lockfree,66,1787
2022-28-05,10.25.16AM,Lockfree,66,1844
2022-28-05,10.25.20AM,Lockfree,66,1959
2022-28-05,10.25.24AM,Lockfree,66,1783
2022-28-05,10.25.28AM,Semaphorelock,67,27323
2022-28-05,10.25.31AM,Semaphorelock,67,27072
2022-28-05,10.25.35AM,Semaphorelock,67,26853
2022-28-05,10.25.39AM,Semaphorelock,67,26159
2022-28-05,10.25.42AM,Semaphorelock,67,27253
2022-28-05,10.25.46AM,Semaphorelock,67,27494
2022-28-05,10.25.50AM,Semaphorelock,67,27873
2022-28-05,10.25.54AM,Semaphorelock,67,27615
2022-28-05,10.25.57AM,Semaphorelock,67,27496
2022-28-05,10.26.01AM,Semaphorelock,67,27474
2022-28-05,10.26.05AM,Semaphorelock,67,26903
2022-28-05,10.26.08AM,Semaphorelock,67,27207
2022-28-05,10.26.12AM,Semaphorelock,67,27100
2022-28-05,10.26.16AM,Semaphorelock,67,26824
2022-28-05,10.26.19AM,Semaphorelock,67,27606
2022-28-05,10.26.23AM,Semaphorelock,67,27328
2022-28-05,10.26.27AM,Semaphorelock,67,27387
2022-28-05,10.26.31AM,Semaphorelock,67,27139
2022-28-05,10.26.34AM,Semaphorelock,67,27439
2022-28-05,10.26.38AM,Semaphorelock,67,27093
2022-28-05,10.26.42AM,Semaphorelock,67,27005
2022-28-05,10.28.29AM,Lockfree,69,1679
2022-28-05,10.28.33AM,Lockfree,69,1735
2022-28-05,10.28.36AM,Lockfree,69,2031
2022-28-05,10.28.40AM,Lockfree,69,1736
2022-28-05,10.28.44AM,Lockfree,69,1902
2022-28-05,10.28.48AM,Lockfree,69,1885
2022-28-05,10.28.52AM,Lockfree,69,1972
2022-28-05,10.28.56AM,Lockfree,69,1806
2022-28-05,10.29.00AM,Lockfree,69,1719
2022-28-05,10.29.04AM,Lockfree,69,1608
2022-28-05,10.29.08AM,Lockfree,69,1777
2022-28-05,10.29.12AM,Lockfree,69,1945
2022-28-05,10.29.16AM,Lockfree,69,1814
2022-28-05,10.29.20AM,Lockfree,69,1886
2022-28-05,10.29.23AM,Lockfree,69,1795
2022-28-05,10.29.27AM,Lockfree,69,1733
2022-28-05,10.29.31AM,Lockfree,69,1716
2022-28-05,10.29.35AM,Lockfree,69,1771
2022-28-05,10.29.39AM,Lockfree,69,1729
2022-28-05,10.29.43AM,Lockfree,69,1762
2022-28-05,10.29.47AM,Lockfree,69,1830
2022-28-05,10.29.51AM,Semaphorelock,70,26956
2022-28-05,10.29.54AM,Semaphorelock,70,27422
2022-28-05,10.29.58AM,Semaphorelock,70,27314
2022-28-05,10.30.02AM,Semaphorelock,70,27443
2022-28-05,10.30.06AM,Semaphorelock,70,27335
2022-28-05,10.30.09AM,Semaphorelock,70,26590
2022-28-05,10.30.13AM,Semaphorelock,70,27260
2022-28-05,10.30.17AM,Semaphorelock,70,27463
2022-28-05,10.30.20AM,Semaphorelock,70,27313
2022-28-05,10.30.24AM,Semaphorelock,70,27342
2022-28-05,10.30.28AM,Semaphorelock,70,27143
2022-28-05,10.30.32AM,Semaphorelock,70,27201
2022-28-05,10.30.35AM,Semaphorelock,70,27474
2022-28-05,10.30.39AM,Semaphorelock,70,27064
2022-28-05,10.30.43AM,Semaphorelock,70,27175
2022-28-05,10.30.46AM,Semaphorelock,70,27049
2022-28-05,10.30.50AM,Semaphorelock,70,26937
2022-28-05,10.30.54AM,Semaphorelock,70,27689
2022-28-05,10.30.58AM,Semaphorelock,70,27111
2022-28-05,10.31.01AM,Semaphorelock,70,27204
2022-28-05,10.31.05AM,Semaphorelock,70,27398
2022-28-05,02.21.28PM,Monitorlock,38,27364
2022-28-05,02.21.31PM,Monitorlock,38,27749
2022-28-05,02.21.35PM,Monitorlock,38,28020
2022-28-05,02.21.39PM,Monitorlock,38,27929
2022-28-05,02.21.42PM,Monitorlock,38,28217
2022-28-05,02.21.46PM,Monitorlock,38,27891
2022-28-05,02.21.50PM,Monitorlock,38,27728

2022-28-05,02.44.54PM,Monitorlock,38,26617
2022-28-05,02.44.57PM,Monitorlock,38,26634
2022-28-05,02.45.01PM,Monitorlock,38,26776
2022-28-05,02.45.05PM,Monitorlock,38,26572
2022-28-05,02.45.09PM,Monitorlock,38,26601
2022-28-05,02.45.12PM,Monitorlock,38,26875
2022-28-05,02.45.16PM,Monitorlock,38,26833
2022-28-05,02.45.21PM,Monitorlock,40,281
2022-28-05,02.45.26PM,Monitorlock,40,301
2022-28-05,02.45.31PM,Monitorlock,40,401
2022-28-05,02.45.36PM,Monitorlock,40,441
2022-28-05,02.45.41PM,Monitorlock,40,301
2022-28-05,02.45.46PM,Monitorlock,40,1271
2022-28-05,02.45.50PM,Monitorlock,40,901
2022-28-05,02.45.55PM,Monitorlock,42,262
2022-28-05,02.46.00PM,Monitorlock,42,203
2022-28-05,02.46.05PM,Monitorlock,42,303
2022-28-05,02.46.10PM,Monitorlock,42,242
2022-28-05,02.46.15PM,Monitorlock,42,322
2022-28-05,02.46.20PM,Monitorlock,42,223
2022-28-05,02.46.25PM,Monitorlock,42,263
2022-28-05,02.46.30PM,Monitorlock,44,245
2022-28-05,02.46.34PM,Monitorlock,44,205
2022-28-05,02.46.39PM,Monitorlock,44,185
2022-28-05,02.46.44PM,Monitorlock,44,325
2022-28-05,02.46.49PM,Monitorlock,44,304
2022-28-05,02.46.54PM,Monitorlock,44,245
2022-28-05,02.46.59PM,Monitorlock,44,185
2022-28-05,02.47.04PM,Monitorlock,46,87
2022-28-05,02.47.09PM,Monitorlock,46,87
2022-28-05,02.47.14PM,Monitorlock,46,247
2022-28-05,02.47.18PM,Monitorlock,46,207
2022-28-05,02.47.23PM,Monitorlock,46,207
2022-28-05,02.47.28PM,Monitorlock,46,87
2022-28-05,02.47.33PM,Monitorlock,46,167
2022-28-05,02.47.38PM,Monitorlock,48,89
2022-28-05,02.48.19PM,Monitorlock,48,149
2022-28-05,02.48.24PM,Monitorlock,48,89
2022-28-05,02.48.29PM,Monitorlock,48,129
2022-28-05,02.48.34PM,Monitorlock,48,208
2022-28-05,02.48.39PM,Monitorlock,48,89
2022-28-05,02.48.44PM,Monitorlock,48,149
2022-28-05,02.48.49PM,Monitorlock,50,91
2022-28-05,02.48.54PM,Monitorlock,50,91
2022-28-05,02.48.59PM,Monitorlock,50,91
2022-28-05,02.49.03PM,Monitorlock,50,91
2022-28-05,02.49.08PM,Monitorlock,50,91
2022-28-05,02.49.13PM,Monitorlock,50,91
2022-28-05,02.49.18PM,Monitorlock,50,91
2022-28-05,02.49.23PM,Monitorlock,52,253
2022-28-05,02.49.28PM,Monitorlock,52,93
2022-28-05,02.49.33PM,Monitorlock,52,92
2022-28-05,02.49.38PM,Monitorlock,52,93
2022-28-05,02.49.43PM,Monitorlock,52,93
2022-28-05,02.49.47PM,Monitorlock,52,93
2022-28-05,02.49.52PM,Monitorlock,52,93
2022-28-05,02.49.57PM,Monitorlock,54,95
2022-28-05,02.50.02PM,Monitorlock,54,95
2022-28-05,02.50.07PM,Monitorlock,54,95
2022-28-05,02.50.12PM,Monitorlock,54,94
2022-28-05,02.50.17PM,Monitorlock,54,95
2022-28-05,02.50.22PM,Monitorlock,54,95
2022-28-05,02.50.26PM,Monitorlock,54,95
2022-28-05,02.50.31PM,Monitorlock,56,97
2022-28-05,02.50.36PM,Monitorlock,56,97
2022-28-05,02.50.41PM,Monitorlock,56,97
2022-28-05,02.50.46PM,Monitorlock,56,97
2022-28-05,02.50.51PM,Monitorlock,56,97
2022-28-05,02.50.56PM,Monitorlock,56,97
2022-28-05,02.51.01PM,Monitorlock,56,97
2022-28-05,02.51.06PM,Monitorlock,58,99
2022-28-05,02.51.10PM,Monitorlock,58,99
2022-28-05,02.51.15PM,Monitorlock,58,99
2022-28-05,02.51.20PM,Monitorlock,58,99
2022-28-05,02.51.25PM,Monitorlock,58,98
2022-28-05,02.51.30PM,Monitorlock,58,98
2022-28-05,02.51.35PM,Monitorlock,58,99
2022-28-05,02.51.40PM,Monitorlock,60,101
2022-28-05,02.51.45PM,Monitorlock,60,101
2022-28-05,02.51.49PM,Monitorlock,60,100
2022-28-05,02.51.54PM,Monitorlock,60,101
2022-28-05,02.51.59PM,Monitorlock,60,101
2022-28-05,02.52.04PM,Monitorlock,60,101
2022-28-05,02.52.09PM,Monitorlock,60,101
2022-28-05,02.52.14PM,Monitorlock,62,103
2022-28-05,02.52.19PM,Monitorlock,62,103
2022-28-05,02.52.24PM,Monitorlock,62,103
2022-28-05,02.52.29PM,Monitorlock,62,102
2022-28-05,02.52.33PM,Monitorlock,62,103
2022-28-05,02.52.38PM,Monitorlock,62,103
2022-28-05,02.52.43PM,Monitorlock,62,103
2022-28-05,02.52.48PM,Monitorlock,64,105
2022-28-05,02.52.53PM,Monitorlock,64,105
2022-28-05,02.52.58PM,Monitorlock,64,105
2022-28-05,02.53.03PM,Monitorlock,64,105
2022-28-05,02.53.08PM,Monitorlock,64,105
2022-28-05,02.53.13PM,Monitorlock,64,105
2022-28-05,02.53.17PM,Monitorlock,64,105
2022-28-05,02.53.22PM,Monitorlock,66,107
2022-28-05,02.53.27PM,Monitorlock,66,107
2022-28-05,02.53.32PM,Monitorlock,66,107
2022-28-05,02.53.37PM,Monitorlock,66,107
2022-28-05,02.53.42PM,Monitorlock,66,107
2022-28-05,02.53.47PM,Monitorlock,66,107
2022-28-05,02.53.52PM,Monitorlock,66,107
2022-28-05,02.53.57PM,Monitorlock,68,109
2022-28-05,02.54.02PM,Monitorlock,68,108
2022-28-05,02.54.07PM,Monitorlock,68,108
2022-28-05,02.54.12PM,Monitorlock,68,109
2022-28-05,02.54.16PM,Monitorlock,68,108
2022-28-05,02.54.21PM,Monitorlock,68,109
2022-28-05,02.54.26PM,Monitorlock,68,109
2022-28-05,02.54.31PM,Monitorlock,70,111
2022-28-05,02.54.36PM,Monitorlock,70,111
2022-28-05,02.54.41PM,Monitorlock,70,111
2022-28-05,02.54.46PM,Monitorlock,70,111
2022-28-05,02.54.51PM,Monitorlock,70,111
2022-28-05,02.54.56PM,Monitorlock,70,111
2022-28-05,02.55.01PM,Monitorlock,70,111
